date,open,high,low,close,volume,daily_return,log_return,return_outlier
2005-11-02,873.393,884.936,873.393,882.478,1310497300.0,0.01101315781936485,0.010952954611769705,False
2005-11-03,882.189,885.681,872.11,874.575,1217918200.0,-0.008955464045562467,-0.008995805243737998,False
2005-11-04,873.353,878.361,869.68,878.361,956731000.0,0.0043289597804647695,0.004319616787995528,False
2005-11-07,877.617,877.617,870.082,877.278,771325900.0,-0.0012329782401541145,-0.0012337389832088874,False
2005-11-08,876.432,881.895,870.962,881.524,1012876100.0,0.004839970910019309,0.004828295906777136,False
2005-11-09,881.513,884.942,878.684,879.252,1177440500.0,-0.002577354672136045,-0.0025806817686566674,False
2005-11-10,878.625,878.625,862.091,862.968,1085377100.0,-0.018520287699089644,-0.018693935575114118,False
2005-11-11,861.221,867.328,857.789,864.79,921972000.0,0.002111318148529273,0.002109092448590033,False
2005-11-14,864.081,864.246,858.344,862.149,627167400.0,-0.0030539206050023138,-0.0030585933363918016,False
2005-11-15,862.067,867.46,853.859,856.635,825247800.0,-0.00639564622820421,-0.006416185997108137,False
2005-11-16,855.449,863.167,847.49,863.119,906613800.0,0.007569151388864714,0.007540649097573571,False
2005-11-17,863.077,865.791,859.0,862.658,881163700.0,-0.000534109433345864,-0.0005342521205982109,False
2005-11-18,862.579,886.582,862.403,882.241,1759780300.0,0.02270076901854501,0.022446940778842794,False
2005-11-21,882.79,886.106,880.3,883.871,1025996300.0,0.0018475677280924696,0.00184586307415735,False
2005-11-22,883.931,883.931,869.53,869.617,1059723600.0,-0.016126787732599013,-0.016258239553417653,False
2005-11-23,868.005,876.816,866.19,876.229,991692000.0,0.007603347220673129,0.007574587464473481,False
2005-11-24,875.827,885.745,874.879,881.493,1462900800.0,0.006007561950129414,0.005989588498331422,False
2005-11-25,881.248,884.162,877.262,884.105,1300354600.0,0.0029631545570980578,0.00295877306785286,False
2005-11-28,883.241,886.743,877.637,880.167,973973500.0,-0.004454222066383462,-0.004464171669646078,False
2005-11-29,879.254,879.254,870.564,871.31,841499400.0,-0.010062863070303796,-0.01011383592040005,False
2005-11-30,870.452,873.933,866.984,873.825,804073800.0,0.002886458321378349,0.0028823004995555124,False
2005-12-01,873.474,877.312,870.703,873.067,706923500.0,-0.0008674505764885154,-0.0008678270294586454,False
2005-12-02,872.93,875.825,866.374,869.936,849202100.0,-0.0035862081604275398,-0.0035926540203234936,False
2005-12-05,869.427,869.427,858.859,859.61,1028689700.0,-0.011869838700778068,-0.011940847705821156,False
2005-12-06,858.108,867.187,855.715,866.075,1030351400.0,0.007520852479612872,0.007492711874752089,False
2005-12-07,865.724,873.999,865.017,873.838,984295500.0,0.008963426954940346,0.008923493890892864,False
2005-12-08,874.132,877.97,870.122,874.056,1025917400.0,0.00024947415882592416,0.0002494430453223728,False
2005-12-09,873.693,887.568,871.261,887.358,1271952600.0,0.015218704522364623,0.015104061718727024,False
2005-12-12,887.064,890.694,884.256,888.518,1069928000.0,0.0013072514137473235,0.0013063977045453257,False
2005-12-13,887.996,889.221,880.743,889.101,1054723800.0,0.0006561487780776254,0.0006559336065858901,False
2005-12-14,888.604,899.011,884.368,898.153,1386837600.0,0.010181070542041981,0.010129592549228406,False
2005-12-15,898.382,904.012,895.168,896.434,1625978200.0,-0.001913927805173521,-0.00191576170533736,False
2005-12-16,895.827,902.747,894.099,902.561,1145210700.0,0.0068348590080251626,0.006811607247406037,False
2005-12-19,902.049,904.472,898.794,902.91,993632700.0,0.0003866774655674199,0.0003866027251024917,False
2005-12-20,902.746,907.318,899.662,907.318,1029465900.0,0.004881992668150703,0.004870114386048563,False
2005-12-21,907.053,910.933,902.114,903.144,1027397600.0,-0.0046003716447816645,-0.004610985920001198,False
2005-12-22,902.371,909.061,900.664,908.754,894702600.0,0.006211634025138801,0.00619242134687692,False
2005-12-23,908.96,915.89,908.514,915.89,1190699900.0,0.007852510140258007,0.007821839638163297,False
2005-12-26,916.668,925.005,916.409,922.378,1534265000.0,0.007083820109401895,0.0070588477196524835,False
2005-12-27,922.439,922.439,916.005,919.36,1205035900.0,-0.0032719774322458317,-0.0032773420555516353,False
2005-12-28,919.051,920.984,915.116,920.919,1213103200.0,0.0016957448659937757,0.0016943087140042223,False
2005-12-29,921.144,932.031,921.144,932.031,1725495900.0,0.012066207777231108,0.01199399143007529,False
2005-12-30,933.45,933.999,921.834,923.451,1560025100.0,-0.00920570238543561,-0.009248336718007621,False
2006-01-04,926.559,941.428,926.412,941.428,2112689900.0,0.019467194252862363,0.019280132243785886,False
2006-01-05,943.85,959.625,942.308,959.134,2731174300.0,0.018807598669255743,0.018632922545738673,False
2006-01-06,961.915,975.628,956.04,970.032,3028636800.0,0.011362333104654843,0.011298266637481014,False
2006-01-09,971.089,976.273,966.053,975.253,2432955200.0,0.005382296666501807,0.005367863872357326,False
2006-01-10,975.282,978.277,964.43,978.154,2273530200.0,0.0029746127415142265,0.002970197334948743,False
2006-01-11,977.644,983.39,963.394,973.477,2652413800.0,-0.004781455680802793,-0.0047929234095773765,False
2006-01-12,972.389,984.076,968.538,983.716,2189668000.0,0.010517968067042194,0.010463039066185509,False
2006-01-13,985.039,988.111,973.685,978.809,2228186100.0,-0.004988228309796727,-0.005000711049102158,False
2006-01-16,977.886,977.886,960.879,961.439,2030521500.0,-0.017746056687259704,-0.017905405980244815,False
2006-01-17,959.395,965.984,952.234,964.29,1603727600.0,0.0029653467354662233,0.0029609587672609905,False
2006-01-18,964.16,984.672,963.077,983.622,2082351800.0,0.020047910898173704,0.019849597661852236,False
2006-01-19,985.232,992.272,978.278,991.222,2645560900.0,0.007726545359904469,0.007696848479742613,False
2006-01-20,991.572,994.5,987.06,993.34,2614706200.0,0.0021367564481014067,0.002134476830789822,False
2006-01-23,993.744,997.332,989.342,996.162,2254601900.0,0.002840920530734703,0.0028368927426178914,False
2006-01-24,997.791,1006.146,993.394,999.093,2419799100.0,0.0029422925186866067,0.0029379724479206004,False
2006-01-25,998.828,1009.648,989.514,1009.597,2180075800.0,0.01051353577694969,0.010458652899929533,False
2006-02-06,1013.425,1033.354,1012.807,1033.234,2503877100.0,0.0234123120413392,0.02314244784349473,False
2006-02-07,1034.678,1038.501,1019.936,1029.937,3295478700.0,-0.0031909519044088785,-0.003196053847697833,False
2006-02-08,1028.445,1033.399,1022.937,1033.072,2698672900.0,0.003043875499181059,0.0030392522894278073,False
2006-02-09,1033.192,1033.192,1017.047,1019.599,2383960100.0,-0.013041685381076862,-0.013127474869203404,False
2006-02-10,1019.416,1032.598,1018.482,1032.337,2202445300.0,0.012493146815561795,0.012415751398426877,False
2006-02-13,1034.381,1034.642,1021.839,1031.614,2215729800.0,-0.0007003526949048711,-0.0007005980564196435,False
2006-02-14,1032.645,1038.81,1030.461,1038.531,1855622000.0,0.006705027267950969,0.006682648550198955,False
2006-02-15,1040.332,1048.344,1038.744,1041.66,2478462800.0,0.0030129095809370288,0.0030083798650011317,False
2006-02-16,1041.665,1041.665,1019.21,1020.121,2615989200.0,-0.020677572336463057,-0.02089434678829427,False
2006-02-17,1020.063,1028.574,1015.992,1020.368,2102687500.0,0.00024212813970114766,0.00024209883141423916,False
2006-02-20,1020.74,1030.052,1020.015,1021.639,1881888300.0,0.0012456290279585502,0.0012448538757547922,False
2006-02-21,1020.977,1038.937,1014.663,1038.816,2367803900.0,0.016813179606494977,0.016673402656561365,False
